layer_height,exposure_time,exposure_intensity,bottom_layers,bottom_exposure_intensity,lifting_speed,exposure_wait,liquid_speed,bottom_exposure_time,print_mode,needle_definition,layer_adhesion,needle_height,base_thickness,material_curing
3.819431666462730357e-02,8.891301976597102197e+00,9.044728711828403789e+01,8.000000000000000000e+00,8.791325207314221757e+01,2.856854996332570895e+00,1.307768238889873036e+00,2.337692999601054922e+00,1.432188262423258074e+01,0.000000000000000000e+00,8.302226185826468452e+01,3.030451762209396094e+01,7.265216111372309626e+01,7.260139693136297012e+01,8.296863182108971557e+01
8.174059820238480101e-02,3.772196421556012425e+00,5.996756418587750659e+01,8.000000000000000000e+00,7.545559850979313410e+01,1.998717461824869757e+00,5.493862161927653975e-01,6.827575849625631133e-01,1.874757960694886449e+01,1.000000000000000000e+00,4.217827592243688173e+01,4.746893896481644504e+01,6.624177640713894277e+01,7.301710009112082389e+01,4.900911692625504656e+01
5.728715361040519899e-02,7.123054372957700053e+00,6.454593477814626112e+01,7.000000000000000000e+00,6.577182897050050769e+01,1.050906134595103847e+00,1.396226987744030756e+00,7.316276120648363968e-01,1.944794782208099804e+01,1.000000000000000000e+00,6.163787752580145707e+01,6.531980039798371251e+01,6.518129655213931528e+01,6.752886712005221170e+01,6.996318484452325492e+01
8.250238811846123677e-02,2.592405624659849472e+00,5.017042055538449574e+01,8.000000000000000000e+00,6.412809369235895929e+01,1.444646633888163167e+00,1.948788526037049218e+00,1.574045734360052684e+00,1.405447338445028826e+01,0.000000000000000000e+00,3.516972821884048273e+01,4.057550227324117742e+01,5.988219712893929625e+01,6.239275467834357869e+01,6.229708555255334090e+01
9.097793276662091699e-02,6.304727059033292669e+00,5.138250145943726466e+01,3.000000000000000000e+00,8.167594176472928780e+01,5.278404140680116319e-01,1.970951924656367815e+00,2.452743647536911986e+00,2.903777277338908647e+01,2.000000000000000000e+00,4.377103925121591743e+01,3.913524098128263518e+01,3.485343429172377938e+01,8.662142589606641252e+01,6.957355127156772312e+01
8.007888238269521286e-02,2.465029201760815525e+00,9.386884971963206681e+01,3.000000000000000000e+00,6.274876576729903377e+01,2.945497847691675553e+00,3.939253761094695383e-01,1.375220206660545230e+00,1.716645515571742209e+01,2.000000000000000000e+00,4.441085449705176558e+01,2.846784477603074492e+01,3.525817324955792031e+01,6.464742185993515022e+01,4.983338080082408084e+01
7.306242449153772800e-02,1.107635316114726098e+00,7.446309692562657290e+01,7.000000000000000000e+00,9.181931392123716762e+01,8.561662251948907176e-01,1.182510874446716542e+00,2.961697050227658057e+00,1.932956393296622721e+01,2.000000000000000000e+00,3.583112378317558466e+01,3.565767192960397836e+01,5.763844562965293505e+01,7.919855672737588748e+01,5.588105834558708551e+01
8.705556884603209145e-02,9.487221015643941158e+00,7.984033145353242844e+01,7.000000000000000000e+00,7.272863741562019868e+01,2.133084483546471954e+00,1.591678923157881786e-01,1.519264701315177213e+00,1.636193789700573120e+01,2.000000000000000000e+00,6.414235726616688282e+01,3.386870320870391282e+01,4.918966231397679678e+01,6.692302658230050838e+01,6.911917071857445194e+01
5.900168341622909901e-02,6.185153818388798186e+00,6.862966581747829764e+01,3.000000000000000000e+00,9.815833213830384807e+01,9.425573183870965543e-01,9.073981986790703447e-01,1.525049244650865221e+00,1.012014107678260011e+01,0.000000000000000000e+00,6.060588661304553426e+01,5.181718234964025527e+01,4.770364403205908133e+01,6.892550276337928494e+01,6.242174441284588937e+01
7.448838556463860394e-02,6.687404296853823205e+00,9.122339475516983498e+01,5.000000000000000000e+00,6.280758317719205763e+01,1.196474451589858878e+00,9.121378284020740246e-01,2.331700704130955426e+00,2.149813699510035292e+01,2.000000000000000000e+00,6.059679663072562050e+01,3.859316807369547320e+01,4.755404208724963411e+01,7.471802854794096049e+01,7.244470801591145914e+01
2.956462772885008056e-02,8.612030059839916873e+00,5.231920647319481077e+01,6.000000000000000000e+00,6.771708981672635730e+01,2.915605818114137993e+00,6.666129097963190420e-01,8.206740555955134298e-01,1.646715657598268479e+01,0.000000000000000000e+00,7.139591429320789473e+01,4.662657902006324662e+01,7.425160357279831658e+01,6.288838050912291067e+01,6.304338150948572661e+01
8.605428615228855049e-02,6.134330018784577732e+00,9.928850139291336063e+01,5.000000000000000000e+00,8.422701816115342410e+01,2.431506761067146360e+00,1.100171230778698162e+00,1.713446833924586965e+00,1.080719954532336757e+01,0.000000000000000000e+00,6.554299911925191680e+01,2.836357187981358408e+01,5.066376839470378712e+01,6.318827069552423126e+01,7.665600120253461114e+01
2.339629588988830292e-02,2.569473541624767599e+00,8.302745615083560438e+01,6.000000000000000000e+00,8.015193114484438297e+01,2.437355233294528745e+00,1.660538888978413619e+00,6.447784975639287985e-01,1.034085770587247310e+01,1.000000000000000000e+00,5.618353018276353339e+01,6.034397289906947748e+01,7.284780680265950537e+01,6.214098242165786701e+01,6.777607637452884148e+01
3.795005436988129616e-02,1.790972553279229995e+00,7.386434859165811417e+01,7.000000000000000000e+00,6.224373127180388110e+01,1.504237052562734434e+00,8.186151674256108013e-01,2.311409935747459343e+00,2.851401327111296524e+01,2.000000000000000000e+00,4.566669101386513319e+01,4.518692355104963809e+01,7.119303232491552080e+01,7.950578931441329189e+01,5.245138909835669239e+01
4.798122829718576982e-02,3.296964814610629180e+00,5.298106000175303620e+01,6.000000000000000000e+00,8.910736414792121707e+01,1.300532354188454587e+00,2.383707680247895422e-01,1.910584319306593448e+00,1.203744406235192521e+01,2.000000000000000000e+00,4.360979480640635586e+01,4.839291615736688357e+01,6.090224363531466167e+01,6.627607544426652453e+01,4.398240710663986164e+01
8.766841955771596806e-02,5.496211578124122532e+00,5.793506282587093636e+01,6.000000000000000000e+00,8.785859751110677962e+01,2.663077616669608627e+00,4.101821836857150183e-01,2.443704685373769170e+00,2.486245991441353453e+01,1.000000000000000000e+00,4.759511521911220200e+01,2.115924818690420395e+01,4.650112398413414638e+01,8.799143920107090366e+01,5.202837697675557393e+01
6.464234136437402301e-02,8.601820687563613177e+00,5.864030090437135811e+01,6.000000000000000000e+00,6.581228492211386083e+01,2.434435604393983432e+00,2.145725877882579402e-01,1.326145943076653122e+00,2.588686237267743451e+01,2.000000000000000000e+00,6.144951829342253546e+01,4.142202164062349823e+01,5.671248780016988889e+01,7.388322511660719272e+01,5.941202091518279360e+01
9.894528641551113279e-02,6.630333377288823549e+00,5.024284969883294849e+01,5.000000000000000000e+00,6.922086370398517374e+01,2.866482483556518357e+00,6.861575468146522416e-01,5.632797892727030575e-01,2.429486181494561237e+01,1.000000000000000000e+00,4.799101273874985196e+01,3.390705360419003256e+01,3.773901154165778138e+01,7.467936164105242369e+01,6.159585814399143544e+01
2.014258365073582843e-02,9.768202320839757036e+00,8.378836256739150201e+01,4.000000000000000000e+00,7.811961837489465665e+01,1.541255993400801438e+00,1.405942379510130902e+00,1.554765593989468675e+00,2.156874609021086897e+01,2.000000000000000000e+00,7.775433700321127617e+01,5.759662900044794753e+01,6.550722198394682039e+01,7.494407140713296656e+01,8.358003525576523884e+01
2.419048371613974346e-02,8.617413702665205122e+00,9.487371170528410858e+01,5.000000000000000000e+00,8.444622149633002550e+01,8.266516534809662531e-01,2.387208481148237749e-01,2.903082807725444248e+00,1.655665265488205762e+01,0.000000000000000000e+00,8.555536120953874502e+01,4.665685236521068902e+01,7.107599147736756606e+01,7.556562796642151625e+01,7.037061990364280462e+01
1.085496599632343115e-02,6.469787534535602624e+00,5.569426307070911975e+01,4.000000000000000000e+00,6.607488289831762529e+01,1.301246003744302993e+00,1.877677053086357573e+00,2.497924708517337944e+00,2.539833607132141680e+01,0.000000000000000000e+00,6.598041823344155432e+01,5.183252035002825409e+01,7.981050461241747485e+01,7.545206554533737631e+01,7.736773211130038419e+01
8.119167914904820704e-02,7.999159507269968827e+00,7.850754562592686625e+01,7.000000000000000000e+00,6.345545513801152282e+01,1.974111161578818274e+00,1.637229429270885106e+00,2.637505138252530745e+00,2.492374175843988127e+01,0.000000000000000000e+00,6.661308824421222141e+01,2.410516359229368177e+01,5.858201500565947129e+01,7.394121451201007744e+01,7.818113318868086026e+01
8.677928172672010054e-02,9.821608247439199246e+00,6.919969079588402394e+01,8.000000000000000000e+00,8.032768922031456782e+01,2.553003711700549960e+00,1.044996212235358213e+00,2.317860774636134380e+00,1.542930441693253130e+01,0.000000000000000000e+00,7.111721616182570926e+01,2.089766713426067568e+01,5.753166498193975542e+01,6.995998506064375988e+01,7.680025481840972645e+01
1.563279988727480155e-02,5.799222967799869899e+00,7.273203836054719318e+01,8.000000000000000000e+00,7.058786499951297344e+01,2.151415242428154073e+00,4.039241151522994233e-01,1.945009482891127739e+00,1.627600688010766206e+01,2.000000000000000000e+00,6.299378722217831239e+01,4.955850203786359742e+01,7.731301348875278734e+01,6.595930064598299225e+01,6.058142705669925476e+01
1.331797736691070141e-02,8.692889026418855636e+00,5.754273220947546719e+01,5.000000000000000000e+00,6.355805147591644300e+01,5.580308519882952734e-01,6.792316169869297982e-01,1.421514827470034881e+00,1.407214041403814875e+01,0.000000000000000000e+00,7.714754361285558559e+01,6.855067857994805536e+01,7.797809052766055515e+01,5.797739625151616849e+01,6.584662712260424655e+01
4.753010360660398642e-02,2.980580791977437194e+00,8.621331285476892958e+01,6.000000000000000000e+00,8.848722857040421275e+01,2.617703009422362559e+00,8.943717045485837236e-01,2.306853887494086486e+00,2.074852907022521720e+01,2.000000000000000000e+00,4.964452262402192417e+01,3.315125762996417791e+01,6.081431129614698960e+01,8.066168387400549022e+01,5.988989441544114811e+01
6.217319826117511522e-02,2.389327959917729061e+00,8.453023194631221315e+01,8.000000000000000000e+00,8.295644087378765619e+01,1.689659022239308417e+00,8.445317253222234255e-01,1.206963731374350868e+00,1.297241214656055774e+01,2.000000000000000000e+00,4.529108917383359767e+01,4.741967182124046332e+01,5.844418799365098494e+01,6.467306564874751018e+01,5.746368177625742391e+01
6.929626023935489543e-02,8.616523857010200516e+00,6.193796477906774101e+01,8.000000000000000000e+00,9.035635384825275196e+01,7.477397690392881824e-01,1.407378983299567787e+00,2.973454050907548218e+00,2.243163380464650203e+01,2.000000000000000000e+00,6.005107688874054617e+01,3.652672126572164046e+01,5.872767227432782278e+01,7.828832748409000430e+01,7.085969600589973538e+01
1.988628481581335150e-02,8.307556655488486541e+00,6.485025434902676977e+01,3.000000000000000000e+00,8.811055972248716728e+01,1.336362835622694645e+00,2.109449961238006876e-01,2.474817136520309990e+00,2.799896483486939047e+01,1.000000000000000000e+00,7.132664753842627192e+01,5.470968103884240463e+01,6.176896752391021295e+01,8.862850914277403547e+01,6.532704245638932150e+01
7.954303138805189632e-02,8.453607038364705062e+00,5.847309390205926150e+01,4.000000000000000000e+00,8.000962647527128979e+01,2.892611506263697674e+00,8.026251818390979231e-01,2.470533638603023441e+00,2.781550878080289380e+01,1.000000000000000000e+00,6.105005621580541231e+01,2.160891133114259688e+01,4.837077377936449096e+01,8.467549540706144739e+01,6.800616619003541530e+01
8.912152222956180869e-02,5.558686638378155465e+00,9.400278816620102873e+01,5.000000000000000000e+00,6.002665116179228733e+01,2.831797735150711759e+00,1.258574686200903514e+00,8.861161489464526309e-01,1.335087362270411582e+01,2.000000000000000000e+00,5.495030421929408959e+01,3.310161222998257102e+01,3.970837778005083862e+01,5.707094069084941168e+01,7.528341214071481602e+01
4.672976820676084941e-02,5.320450526398891711e+00,9.930714912688915774e+01,5.000000000000000000e+00,9.434363663033646219e+01,1.456439508297180829e+00,1.757185842587216884e+00,2.687355108747973009e+00,1.504655980346921140e+01,2.000000000000000000e+00,6.243748090024006103e+01,3.999595851684074432e+01,5.731666464887466361e+01,7.485285422065203420e+01,7.751126424931773329e+01
4.791655583960865994e-02,4.873126506184725315e+00,9.617216018882913886e+01,4.000000000000000000e+00,6.640482260772682821e+01,2.132363301418990886e+00,1.470649087289470414e+00,2.454137119913868403e+00,1.274895929722837096e+01,0.000000000000000000e+00,6.711076448758350921e+01,3.374843080963923825e+01,5.375985030005323750e+01,5.978369413596753645e+01,7.391151535616783974e+01
7.855627660393300904e-02,1.034855661529261894e+00,7.341401161651957352e+01,6.000000000000000000e+00,8.221400038932102916e+01,2.894796915316525165e+00,7.584048685010549296e-01,1.771559117696559049e+00,1.978487945314366669e+01,2.000000000000000000e+00,3.581218359698159048e+01,2.644966451291268328e+01,5.009558708144698613e+01,7.373027976696357655e+01,4.296105353072048416e+01
3.846885376215056912e-02,7.521803071153228437e+00,9.808209153573181993e+01,6.000000000000000000e+00,7.800125969400608028e+01,1.233322066595396782e+00,4.984921514729041547e-01,2.313022483389744810e+00,2.369789541174402459e+01,0.000000000000000000e+00,7.789940315706903107e+01,4.734548211938859907e+01,7.207662997011489381e+01,7.786560034808741193e+01,7.423871143657528648e+01
5.275412568775138950e-02,9.996381991242214937e+00,9.240068852468240834e+01,4.000000000000000000e+00,6.623137820230020623e+01,1.581965306817277206e+00,1.540351243580935003e+00,1.958731527150220142e+00,2.752067688040198590e+01,1.000000000000000000e+00,8.035939557607201778e+01,4.691188172053204397e+01,5.197353351556514411e+01,7.700853740449660734e+01,8.882701817653921239e+01
4.005823757232237353e-02,3.251871466695548385e+00,5.247624393607365079e+01,8.000000000000000000e+00,7.307789855968601955e+01,2.550343138727442227e+00,7.378363188552190532e-01,2.260518161937786097e+00,2.347146349400957632e+01,2.000000000000000000e+00,4.347912764761144899e+01,3.596804891062084408e+01,7.293879266196994138e+01,7.717522610740957134e+01,4.579138661028559909e+01
7.541319820880393321e-02,1.364813097214965243e+00,8.940133031613798664e+01,5.000000000000000000e+00,9.623554509270077517e+01,1.594175561855051049e+00,1.239581546143187385e+00,2.149335623605372447e+00,2.718312745447548906e+01,1.000000000000000000e+00,4.279518528450930148e+01,3.868021213843398698e+01,4.844902599472912641e+01,8.803218678574829426e+01,6.002021881400141012e+01
1.814767394652583299e-02,8.944253761187738405e+00,7.883374078349224590e+01,7.000000000000000000e+00,6.512477474235458885e+01,2.056363741124280775e+00,1.575999715255875788e+00,2.883199033050695359e+00,1.821492464505642417e+01,0.000000000000000000e+00,8.350666028943261665e+01,3.763003209049807651e+01,8.210843330291973530e+01,6.999636028293278400e+01,8.206593536474892403e+01
7.492913346053442503e-02,8.197743120296278718e+00,6.561853663909215584e+01,4.000000000000000000e+00,7.409012785455851713e+01,1.123163202333257615e+00,1.626969869583658967e+00,1.579842197736419429e+00,2.741520319175621268e+01,2.000000000000000000e+00,5.823676456375641663e+01,4.616950211774399548e+01,4.373449780166892253e+01,8.320101819700140311e+01,7.447864381721235816e+01
6.924490898438476205e-02,2.077640105322082320e+00,5.020053689863808444e+01,3.000000000000000000e+00,8.284442262830933146e+01,2.601660099831830664e+00,6.984631077567315938e-01,2.608097227658687345e+00,1.000574152751580748e+01,2.000000000000000000e+00,3.374138293463225580e+01,2.365223820929875487e+01,4.410226577721814323e+01,6.158373031519020202e+01,4.365994710943000712e+01
8.421874523240747978e-02,4.538281400012373012e+00,7.139738605314704500e+01,4.000000000000000000e+00,8.101795254668212465e+01,9.262672865751870876e-01,1.430998614339161090e+00,2.141546285229327218e+00,2.733252601071954757e+01,0.000000000000000000e+00,5.065345588026890766e+01,3.755203155543180316e+01,4.711171702563107289e+01,8.210138696931691982e+01,6.549487606807601026e+01
8.022605322114940984e-02,7.274793759856516218e+00,9.230977743249681566e+01,6.000000000000000000e+00,6.151251469217634593e+01,1.087905668937660053e+00,1.022483908878758729e+00,1.926740824143258646e+00,1.408095113648957941e+01,1.000000000000000000e+00,6.607327416073815129e+01,4.375937483216348056e+01,5.655266657253035589e+01,5.925764672921049225e+01,7.285148003244211168e+01
1.509025587742176405e-02,6.021452770001529231e+00,5.813635587862825105e+01,3.000000000000000000e+00,7.855430705978696437e+01,2.463537165590767408e+00,1.954688534468433714e+00,2.652736408805513868e+00,1.131160390782728342e+01,2.000000000000000000e+00,6.005497237622617490e+01,4.156863055108298255e+01,6.377475766640169752e+01,6.532329396625493700e+01,7.076685049963529650e+01
